Institution,Query,Link 1,Link 2,Link 3
The University of Texas at El Paso,The University of Texas at El Paso Chi_Alpha frat,https://www.utep.edu/lca/welcome.html,https://www.greekrank.com/uni/368/fraternities/,https://www.greekrank.com/uni/368/fraternities/
