Institution,Query,Link 1,Link 2,Link 3
University of Kentucky,University of Kentucky Chi_Alpha frat,https://studentsuccess.uky.edu/fraternity-and-sorority-life/about-fraternity-and-sorority-life/chapters,https://studentsuccess.uky.edu/fraternity-and-sorority-life/about-fraternity-and-sorority-life/chapters,https://www.greekrank.com/uni/40/fraternities/
