Institution,Query,Link 1,Link 2,Link 3
University of Central Oklahoma,University of Central Oklahoma Chi_Alpha frat,https://www.uco.edu/students/involvement/fsl/,https://www.uco.edu/students/involvement/fsl/,https://www.greekrank.com/uni/465/fraternities/
