Institution,Query,Link 1,Link 2,Link 3
University of Kansas,University of Kansas Chi_Alpha frat,http://kuifc.org/lambda-chi-alpha/,https://www.kansaslambdachialpha.org/,https://rockchalkcentral.ku.edu/organization/lambdachialpha
