Institution,Query,Link 1,Link 2,Link 3
Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute Chi_Alpha frat,https://www.lambdachiehz.com/,https://en.wikipedia.org/wiki/List_of_Rensselaer_Polytechnic_Institute_fraternities_and_sororities,https://en.wikipedia.org/wiki/List_of_Rensselaer_Polytechnic_Institute_fraternities_and_sororities
