Institution,Query,Link 1,Link 2,Link 3
Florida Southern College,Florida Southern College Chi_Alpha frat,https://www.flsouthern.edu/campus-life/clubs-and-more/greek-life,https://www.greekrank.com/uni/174/fraternity/Lambda-Chi-Lambda-Chi-Alpha/66/rating/,https://www.greekrank.com/uni/174/fraternity/Lambda-Chi-Lambda-Chi-Alpha/66/rating/
