Institution,Query,Link 1,Link 2,Link 3
University of Kansas,University of Kansas TKE frat,https://rockchalkcentral.ku.edu/organization/TKE,https://rockchalkcentral.ku.edu/organization/TKE,http://kuifc.org/tau-kappa-epsilon/
