Institution,Query,Link 1,Link 2,Link 3
Franciscan University of Steubenville,Franciscan University of Steubenville TKE frat,https://www.tke.org/news-article.aspx?permalink=tekes-raise-14500-for-veterans-memorial,https://www.tke.org/news-article.aspx?permalink=tekes-raise-14500-for-veterans-memorial,https://www.tke.org/news-article.aspx?permalink=tekes-raise-14500-for-veterans-memorial
