Institution,Query,Link 1,Link 2,Link 3
University of San Diego,University of San Diego DTD frat,https://www.sandiego.edu/fraternity-sorority-life/our-community/recognized-chapters/delta-tau-delta.php,https://www.sandiego.edu/fraternity-sorority-life/our-community/recognized-chapters/delta-tau-delta.php,https://www.greekrank.com/uni/353/fraternity/DTD-Delts/53/rating/
