Institution,Query,Link 1,Link 2,Link 3
Syracuse University,Syracuse University DTD frat,https://dailyorange.com/2023/04/delta-tau-delta-fraternity-to-return-in-fall-2023-following-multi-year-suspension/,https://dailyorange.com/2023/04/delta-tau-delta-fraternity-to-return-in-fall-2023-following-multi-year-suspension/,https://dailyorange.com/2023/04/delta-tau-delta-fraternity-to-return-in-fall-2023-following-multi-year-suspension/
