Institution,Query,Link 1,Link 2,Link 3
University of Northern Colorado,University of Northern Colorado DTD frat,https://www.unco.edu/fraternity-sorority/organizations/delta-tau-delta.aspx,https://www.unco.edu/fraternity-sorority/organizations/delta-tau-delta.aspx,https://www.greekrank.com/uni/607/fraternity/DTD-Delts/53/rating/
