Institution,Query,Link 1,Link 2,Link 3
Texas Christian University,Texas Christian University DTD frat,https://www.greekrank.com/uni/79/fraternity/DTD-Delts/53/rating/,https://www.greekrank.com/uni/79/fraternity/DTD-Delts/53/rating/,https://www.greekrank.com/uni/79/fraternity/DTD-Delts/53/rating/
