Institution,Query,Link 1,Link 2,Link 3
Stevens Institute of Technology,Stevens Institute of Technology DTD frat,https://www.stevens.edu/page-right-nav/fraternity-and-sorority-life-at-stevens,https://www.stevens.edu/page-right-nav/fraternity-and-sorority-life-at-stevens,https://www.stevens.edu/page-right-nav/fraternity-and-sorority-life-at-stevens
