Institution,Query,Link 1,Link 2,Link 3
Purdue University Fort Wayne,Purdue University Fort Wayne Sig_Chi frat,https://www.purdue.edu/fscl/councils/ifc/chapters.html,https://thesighouse.com/,https://archives.lib.purdue.edu/agents/corporate_entities/411
