Institution,Query,Link 1,Link 2,Link 3
Nicholls State University,Nicholls State University PIKE frat,https://www.nicholls.edu/greek/,https://www.facebook.com/nicholls.state.university/posts/784826890341165/,https://www.facebook.com/nicholls.state.university/posts/784826890341165/
