Institution,Query,Link 1,Link 2,Link 3
Seton Hall University,Seton Hall University PIKE frat,https://www.shu.edu/news/fraternity-spotlight-pi-kappa-phi.html,https://www.shu.edu/news/fraternity-spotlight-pi-kappa-phi.html,https://www.shu.edu/news/fraternity-spotlight-pi-kappa-phi.html
