Institution,Query,Link 1,Link 2,Link 3
Auburn University,Auburn University PIKE frat,https://auburn.campuslabs.com/engage/organization/pike,https://auburn.campuslabs.com/engage/organization/pike,https://www.greekrank.com/uni/32/fraternity/Pikes-Pikas/84/rating/
