Institution,Query,Link 1,Link 2,Link 3
University of Miami,University of Miami PIKE frat,https://www.miamiohifc.org/pi-kappa-alpha/,https://www.miamiohifc.org/pi-kappa-alpha/,https://www.greekrank.com/uni/33/fraternity/Pikes-Pikas/84/rating/
