Institution,Query,Link 1,Link 2,Link 3
Southern Illinois University-Edwardsville,Southern Illinois University-Edwardsville Kap_Sig frat,https://www.greekrank.com/uni/411/fraternity/KS-Kappa-Sig/65/rating/,https://www.greekrank.com/uni/411/fraternity/KS-Kappa-Sig/65/rating/,https://fsl.siu.edu/
