Institution,Query,Link 1,Link 2,Link 3
Purdue University Fort Wayne,Purdue University Fort Wayne Kap_Sig frat,https://chikappasigma.org/,https://www.purdue.edu/fscl/councils/ifc/chapters.html,https://boilerlink.purdue.edu/organization/kappasigma
