Institution,Query,Link 1,Link 2,Link 3
University of North Georgia,University of North Georgia Phi_Delt frat,https://ung.edu/fraternity-sorority-life/fraternity.php,https://ung.edu/fraternity-sorority-life/fraternity.php,https://ung.edu/fraternity-sorority-life/fraternity.php
