Institution,Query,Link 1,Link 2,Link 3
Emory University,Emory University Phi_Delt frat,https://www.greekrank.com/uni/163/fraternity/Phi-Deltas-Phi-Delts/73/rating/,https://www.greekrank.com/uni/163/fraternity/Phi-Deltas-Phi-Delts/73/rating/,https://www.greekrank.com/uni/163/fraternity/Phi-Deltas-Phi-Delts/73/rating/
