Institution,Query,Link 1,Link 2,Link 3
University of Dallas,University of Dallas Phi_Delt frat,https://utdallas.phideltatheta.org/,https://www.greekrank.com/uni/367/fraternity/Phi-Deltas-Phi-Delts/73/rating/,https://www.greekrank.com/uni/367/fraternity/Phi-Deltas-Phi-Delts/73/rating/
