Institution,Query,Link 1,Link 2,Link 3
University of Michigan-Ann Arbor,University of Michigan-Ann Arbor Phi_Delt frat,https://fsl.umich.edu/node/890,https://fsl.umich.edu/node/890,https://www.greekrank.com/uni/62/fraternity/Phi-Deltas-Phi-Delts/73/rating/
