Institution,Query,Link 1,Link 2,Link 3
Texas Christian University,Texas Christian University Phi_Delt frat,https://www.greekrank.com/uni/79/fraternity/Phi-Deltas-Phi-Delts/73/rating/,https://www.greekrank.com/uni/79/fraternity/Phi-Deltas-Phi-Delts/73/rating/,https://www.greekrank.com/uni/79/fraternity/Phi-Deltas-Phi-Delts/73/rating/
