Institution,Query,Link 1,Link 2,Link 3
University of Illinois Chicago,University of Illinois Chicago Phi_Gamma frat,https://fsl.uic.edu/about-fsl/governing-councils/,https://fsl.uic.edu/about-fsl/governing-councils/,https://fsaffairs.illinois.edu/organizations/fraternities/PhiGammaDelta
