Institution,Query,Link 1,Link 2,Link 3
Appalachian State University,Appalachian State University Phi_Gamma frat,https://fsl.appstate.edu/,https://fsl.appstate.edu/,https://www.greekrank.com/uni/129/fraternity/FIJI/74/rating/
